"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3QHITW7OYO3KBLRG6W0WSB5ZUQ5AQI","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3MH9DQ757X6GZP9UZ7HCNI8E247UGK","A3K5DCHBNL0GRY","Submitted","Mon Jun 26 15:58:34 PDT 2017","Mon Jun 26 16:04:43 PDT 2017","Thu Jun 29 16:04:43 PDT 2017","","","","369","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you seen Wall-E?","Well, I definitely need to go see it now.","You mean that CGI movie Disney did with the blocky looking robot who loves old musicals?","Yes, that's the movie! Have you seen it?","No, I haven't.","But if you haven't seen it, how do you know so much about it?","I watched a few trailers for the movie. It looks interesting, especially that other robot -- the rounded white one that floats around.","Oh, you must be talking about EVE. Yes, she's amazing as well!","So, you obviously liked it a lot, I'm assuming.","Yes. You would never guess that robots could be so expressive and emotionally endearing as characters.","x",""
"3QHITW7OYO3KBLRG6W0WSB5ZUQ5AQI","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3N1FSUEFL6UE675OIBPM4T7NQZW4DQ","A1EX951NW7YPG6","Submitted","Mon Jun 26 14:48:27 PDT 2017","Mon Jun 26 14:53:24 PDT 2017","Thu Jun 29 14:53:24 PDT 2017","","","","297","100% (20/20)","100% (20/20)","100% (20/20)","0","Honey, I Blew up the Kids! was a funny movie","that is true, but at the same time that dad was just a bad inventor I think","I know that baby was so big!","He wanted his mom so bad but he was too big to hold","I think at that point that Dad should have just stopped with all his inventions","seriously, if I was the mom I would have said to get out","I know! He could just invent other things","I would make a lot of things bigger, like my house for starters","so would I , those kids should have stayed away from his stuff though","yes, it was partially their fault","x",""
"3QHITW7OYO3KBLRG6W0WSB5ZUQ5AQI","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3R9WASFE20AR7O79UAA2MPNH36AZF1","A15M8SVRZCTYHF","Submitted","Mon Jun 26 14:22:29 PDT 2017","Mon Jun 26 14:27:25 PDT 2017","Thu Jun 29 14:27:25 PDT 2017","","","","296","0% (0/0)","0% (0/0)","0% (0/0)","0","What are your thoughts about the remake of Beauty and the Beast that came out this year?","Agreed.  It was kind of awkward at the end when he turns back into the prince because he looks like he's probably 15 years older than her.","I thought Emma Watson was a great choice for Belle!","Same.  I thought she did a great job with the singing.","I wonder if they considered anyone else for the role?","I'm not sure if they did or not.","At first, I was worried she'd seem a little too young to play Belle, even though she's in her 20s.","That's true!  But Belle is pretty young in the animated version, so I think Emma was a good choice.","What about the Beast though!  Them together didn't work all that will in my opinion.","Right?!  He seemed so much older than her!","x",""
"3Z8UJEJOCZ7EZ1B9GFA0J814EG939T","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","308XBLVESJYSSG92FRUTHWUXFS6BRB","A1OA0BI6ALOF46","Submitted","Mon Jun 26 15:06:10 PDT 2017","Mon Jun 26 15:20:05 PDT 2017","Thu Jun 29 15:20:05 PDT 2017","","","","835","100% (8/8)","100% (8/8)","100% (8/8)","0","I saw the Disney movie""The Lion King"", last night on TV it was good.","I know everyone has seen the movie ""Lion King"", that was one of my favorite Disney movies.","That movie is very old.","A new remake is coming out this year.","Disney just came out with ""Beauty and the Beast"" remake.","The kids like the Disney movies,","There is a movie called ""The Good Dinosaur"" that my little cousin likes  to watch.","Yeah, the kids love that movie,it is about the little dinosaur trying to do the right thing in his town.","There is another Disney movie called ""The Boss Baby"" that the kids like to watch too.","I saw that on DVD, it was a good movie.","x",""
"3Z8UJEJOCZ7EZ1B9GFA0J814EG939T","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","32RIADZISTYK8WO6F1KBZSTNR2C4SQ","A6YF5R5J1X7P7","Submitted","Mon Jun 26 15:41:03 PDT 2017","Mon Jun 26 15:44:16 PDT 2017","Thu Jun 29 15:44:16 PDT 2017","","","","193","0% (0/0)","0% (0/0)","0% (0/0)","0","I was watching a PBS documentary about Disney last night.","Most have a father raising a motherless child, but in Dumbo his mother was raising a fatherless child.","Oh yeah? Did you like it?","Yes. It showed clips of the different movies and saw clips of Dumbo.","Oh, I loved Dumbo!","He was so darned cute with those big eyes.","And he never spoke a word of dialogue in the whole movie.","True. Proof that emotions can be conveyed just through body language and eyes ... even when animated.","Dumbo is a little unusual as far as a Disney movie goes.","How so?","x",""
"3Z8UJEJOCZ7EZ1B9GFA0J814EG939T","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","35H6S234SBUXHHU9MT0I3F39982560","ANPTDUX6LOGYY","Submitted","Mon Jun 26 14:34:25 PDT 2017","Mon Jun 26 14:40:16 PDT 2017","Thu Jun 29 14:40:16 PDT 2017","","","","351","100% (21/21)","100% (21/21)","100% (18/18)","0","Did you see that there is a new Dumbo movie coming out?","I think Disney is doing a great job reviving clasic movies.","I didnt know, I think thats great I loved that little rascal.","Yeah I think its great as well.","Do you know when its coming out?","Im not sure but Ive heard is coming next year, I really want to see it.","Me too, I liked the old version very much.","Yeah it was pretty cool it was a great movie from my childhood.","Do you know who the villain is going to be?","Im not entirely sure but I know that Michael Keaton was cast for the role.","x",""
"3Z8UJEJOCZ7EZ1B9GFA0J814EG939T","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3EQHHY4HQTMZEAJFY694F6GY3M0G58","A32JSWNXSYZSH6","Submitted","Mon Jun 26 14:07:47 PDT 2017","Mon Jun 26 14:09:52 PDT 2017","Thu Jun 29 14:09:52 PDT 2017","","","","125","0% (0/0)","0% (0/0)","0% (0/0)","0","Who is your favorite character in Tarzan?","I have no clue! It would have hurt.","Oh Jane, obviously.","Why do you like Jane so much?","I like how she finally realizes that true happiness is with Tarzan and becomes one of the apes basically.","Well wasn't Tarzan important in making her realize that?","Yeah, but Jane was the one who had to actually make the hard choice, and she did.","That's true. I really like that funny little ape who Rosie O'Donnel plays.","Yeah she's a really funny character in that movie.","How do you think they slid on those trees with their bare feet?","x",""
"3Z8UJEJOCZ7EZ1B9GFA0J814EG939T","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3GU1KF0O4JV7G3TN2ZQ4C1UIEAOPB3","A22YXT1IRJHN9F","Submitted","Mon Jun 26 16:18:25 PDT 2017","Mon Jun 26 16:24:45 PDT 2017","Thu Jun 29 16:24:45 PDT 2017","","","","380","0% (0/0)","0% (0/0)","0% (0/0)","0","You're about 25 years old right?","Which in turn is probably why it became such an intant classic.","Yep, 26 actually.","Nice, so you got to grow up in the wonderful world of classic, hand-drawn Disney films.","I did! All the classics. I must have watched The Lion King at least 100 times as a kid.","The Lion King is hands down one of the best Disney films of all time.","Oh for sure. There probably isn't a person my age out there that hasn't seen The Lion King at least once.","Yea you're probably right. Even with how graphic the scenes with Mufasa and Simba's dad were, it was a great movie for kids.","Yea that scene was heartbreaking. It made the film feel real though.","It made it step away from the classic formula of the good guys always winning and everyone having a happy ending.","x",""
"3Z8UJEJOCZ7EZ1B9GFA0J814EG939T","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3J2UYBXQQM6YMA88PNU6MK7IS1306O","A240OTT1T85UGT","Submitted","Mon Jun 26 16:42:43 PDT 2017","Mon Jun 26 16:43:52 PDT 2017","Thu Jun 29 16:43:52 PDT 2017","","","","69","100% (20/20)","100% (20/20)","100% (20/20)","0","What's your favorite Disney Movie?","Sorry haha!","I don't like Disney","HOW CAN YOU SAY THAT!?","Just like I did - I open my mouth and say those words in that order","I mean... everyone likes Disney movies!","Haha!  Lighten up bro!","How can I when you say that!?","I was just kidding!","Don't do that to me, bro!","x",""
"3Z8UJEJOCZ7EZ1B9GFA0J814EG939T","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3K2755HG5TXO4N2D2SL5VX4EFO0FDI","AD014490IELW8","Submitted","Mon Jun 26 14:23:20 PDT 2017","Mon Jun 26 14:36:03 PDT 2017","Thu Jun 29 14:36:03 PDT 2017","","","","763","100% (19/19)","100% (19/19)","100% (19/19)","0","I cannot wait for them to make the live action version of Aladdin. It is my favorite Disney movie.","It wasn't too bad in Beauty and the Beast, maybe they will do a nice job in Aladdin.","I am a little scared because of director.  He isn't really known for kids movies.","I can't wait to see who they cast in the movie, they are kind of tricky roles to fill.","I heard that Will Smith might be the genie.  I'm not sure how I feel about that yet.","Robin Williams will be hard to replace, his performance was iconic.","I head that they weren't even sure about keeping the songs in it yet.","What?! They have to keep the songs in it, it wouldnt be the same.","And I wonder how they will do Iago, he was pretty important.","Oh yeah, I forgot about Abu!  They will probably have to use some CGI.","x",""
"3Z8UJEJOCZ7EZ1B9GFA0J814EG939T","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3PH3VY7DJMRTIAT4KZK2QD9HY9UZWT","A1WML1ZP2ISAR7","Submitted","Mon Jun 26 13:51:53 PDT 2017","Mon Jun 26 13:54:06 PDT 2017","Thu Jun 29 13:54:06 PDT 2017","","","","133","100% (71/71)","100% (71/71)","100% (71/71)","0","I loved the Disney movie Little Mermaid.","Yea and I want to be a mermaid, we could switch.","Oh me too, Ariel was wonderful.","That was a story based on a book by Hans Christian Anderson.","Yes, it was called The Mermaid.","Ursalla was my favorite villan.","Yea she was mean, and all that black ink that came out of her was cool.","It had beautiful animation.","It really did!","Ariel wanted to be human.","x",""
"3Z8UJEJOCZ7EZ1B9GFA0J814EG939T","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3RSDURM96BGZWKX83DODQ0TFLC6EYO","A17J1CE7N49Z9D","Submitted","Mon Jun 26 16:39:40 PDT 2017","Mon Jun 26 16:40:50 PDT 2017","Thu Jun 29 16:40:50 PDT 2017","","","","70","100% (39/39)","100% (39/39)","100% (30/30)","0","what do you think of frozen?","it wasn't a bad movie though","it was great when I first watched it","what do you think now","so overrated","I didn't know it would get so popular","now you still see plushes of them everywhere","backpacks and merchandise are in Walmart","it got oversaturated","it definitely did","x",""
"3W31J70BASQMTXQJD5CQ2KJEVNYCKU","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","358010RM5FNRYQTKT7RL7QASJ1DVX3","AL78XS9H98CDK","Submitted","Mon Jun 26 16:09:18 PDT 2017","Mon Jun 26 16:21:19 PDT 2017","Thu Jun 29 16:21:19 PDT 2017","","","","721","100% (2/2)","100% (2/2)","100% (2/2)","0","Did you hear Disney is making a new The Lion King movie?","I will mark my calendar. I won't miss it for the world","Really? When is it coming out?","It's set to release around July 2019. And it will be a live-action movie.","Just like Beauty and the Beast?","I guess so. Maybe a musical, maybe not. Im fascinated by it. Knowing Disney, it will be amazing.","I know it will. I just wonder how they will do it and incorporate the animals. Timon and Pumbaa are my favorites.","The studio will find a way. An I bet it will also be 3D, it will help it come alive.","I just can imagine how amazing the effects and graphics will be.","No doubt it will be a must see movie.","x",""
"3W31J70BASQMTXQJD5CQ2KJEVNYCKU","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","378XPAWRUD7AG71RJQ0O8T90AE8IAP","A357ADRGNGMMKC","Submitted","Mon Jun 26 16:06:09 PDT 2017","Mon Jun 26 16:09:08 PDT 2017","Thu Jun 29 16:09:08 PDT 2017","","","","179","100% (6/6)","100% (6/6)","100% (6/6)","0","What was the Disney movie with the singing crab?","Kiss the Girl is from the Little Mermaid and that is very popular!","The Little Mermaid!","That's right! That was the one where the mermaid girl wanted to find love so she went on land to meet the prince, right?","Yes! Ariel sold her voice to the evil sea witch Ursula so that she could go on land.","Did she get her voice back?","Yes! Did you see the movie?","No, I just saw a commercial for it on a kid's television station. I don't know very much about it.","It's a good movie! Eventually Ariel and Prince Eric fall in love and get married.","Does it have any songs that I would recognize?","x",""
